#--- Experiment ---------------------------------
# comment
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com
#MESSRECHNER4
#--- Instrument --------------------------------------------------------------------------
#Device: FSP19 [A] FSPRO-4 SN:21450119 UiD:2466C2055D64A687 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - SHG7-597-623 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	80% (G)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	lastCal3	R1	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	R2	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	offset (pH)	dPhi_ref (°)	attenuation coefficient (1/m)	bkgdAmpl (mV)	bkgdDphi (°)	dsf_dye	dtf_dye	pka	slope	bottom_t	top_t	slope_t	pka_t	pka_is1	pka_is2
#	09.12.2024	01.01.2001	01.01.2001	1.420695	2.266000	24.890000	2.000000	0.046000	14.000000	20.000000	7.500000	0.000000	57.800000	0.033900	0.584000	0.000000	0.904700	-0.005670	8.319000	1.087000	-0.015900	-0.002465	0.000000	-0.011470	2.540000	0.250000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	R [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2024	08:51:09.230	1204.809	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:09.230	1204.809	37.576	OK
11-12-2024	08:51:09.330	1204.909	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:09.330	1204.909	37.576	OK
11-12-2024	08:51:09.503	1205.082	7.501	7.501	27.498	937	0	1.0893	OK	11-12-2024	08:51:09.503	1205.082	37.577	OK
11-12-2024	08:51:09.761	1205.340	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:09.761	1205.340	37.577	OK
11-12-2024	08:51:09.930	1205.509	7.503	7.503	27.511	937	0	1.0884	OK	11-12-2024	08:51:09.930	1205.509	37.577	OK
11-12-2024	08:51:10.030	1205.609	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:10.030	1205.609	37.577	OK
11-12-2024	08:51:10.130	1205.709	7.502	7.502	27.507	937	0	1.0887	OK	11-12-2024	08:51:10.130	1205.709	37.578	OK
11-12-2024	08:51:10.230	1205.809	7.501	7.501	27.502	937	0	1.0890	OK	11-12-2024	08:51:10.230	1205.809	37.578	OK
11-12-2024	08:51:10.330	1205.909	7.501	7.501	27.496	937	0	1.0894	OK	11-12-2024	08:51:10.330	1205.909	37.579	OK
11-12-2024	08:51:10.501	1206.080	7.501	7.501	27.502	937	0	1.0890	OK	11-12-2024	08:51:10.501	1206.080	37.578	OK
11-12-2024	08:51:10.757	1206.336	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:10.757	1206.336	37.580	OK
11-12-2024	08:51:10.930	1206.509	7.502	7.502	27.507	937	0	1.0887	OK	11-12-2024	08:51:10.930	1206.509	37.580	OK
11-12-2024	08:51:11.030	1206.609	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:11.030	1206.609	37.580	OK
11-12-2024	08:51:11.130	1206.709	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:11.130	1206.709	37.581	OK
11-12-2024	08:51:11.230	1206.808	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:11.230	1206.808	37.581	OK
11-12-2024	08:51:11.330	1206.909	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:11.330	1206.909	37.580	OK
11-12-2024	08:51:11.504	1207.083	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:11.504	1207.083	37.580	OK
11-12-2024	08:51:11.758	1207.337	7.503	7.503	27.512	937	0	1.0883	OK	11-12-2024	08:51:11.758	1207.337	37.581	OK
11-12-2024	08:51:11.931	1207.509	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:11.931	1207.509	37.582	OK
11-12-2024	08:51:12.031	1207.610	7.502	7.502	27.504	937	0	1.0889	OK	11-12-2024	08:51:12.031	1207.610	37.582	OK
11-12-2024	08:51:12.132	1207.711	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:12.132	1207.711	37.582	OK
11-12-2024	08:51:12.232	1207.811	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:12.232	1207.811	37.582	OK
11-12-2024	08:51:12.331	1207.910	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:12.331	1207.910	37.581	OK
11-12-2024	08:51:12.502	1208.080	7.501	7.501	27.498	937	0	1.0893	OK	11-12-2024	08:51:12.502	1208.080	37.581	OK
11-12-2024	08:51:12.771	1208.350	7.502	7.502	27.509	937	0	1.0885	OK	11-12-2024	08:51:12.771	1208.350	37.581	OK
11-12-2024	08:51:12.932	1208.511	7.502	7.502	27.507	937	0	1.0887	OK	11-12-2024	08:51:12.932	1208.511	37.581	OK
11-12-2024	08:51:13.032	1208.611	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:13.032	1208.611	37.581	OK
11-12-2024	08:51:13.133	1208.712	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:13.133	1208.712	37.581	OK
11-12-2024	08:51:13.234	1208.812	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:13.234	1208.812	37.581	OK
11-12-2024	08:51:13.333	1208.912	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:13.333	1208.912	37.581	OK
11-12-2024	08:51:13.504	1209.083	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:13.504	1209.083	37.580	OK
11-12-2024	08:51:13.763	1209.342	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:13.763	1209.342	37.581	OK
11-12-2024	08:51:13.936	1209.515	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:13.936	1209.515	37.580	OK
11-12-2024	08:51:14.035	1209.614	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:14.035	1209.614	37.580	OK
11-12-2024	08:51:14.137	1209.716	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:14.137	1209.716	37.580	OK
11-12-2024	08:51:14.237	1209.816	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:14.237	1209.816	37.580	OK
11-12-2024	08:51:14.337	1209.916	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:14.337	1209.916	37.579	OK
11-12-2024	08:51:14.537	1210.116	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:14.537	1210.116	37.580	OK
11-12-2024	08:51:14.796	1210.375	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:14.796	1210.375	37.579	OK
11-12-2024	08:51:14.937	1210.516	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:14.937	1210.516	37.579	OK
11-12-2024	08:51:15.036	1210.615	7.502	7.502	27.503	937	0	1.0889	OK	11-12-2024	08:51:15.036	1210.615	37.579	OK
11-12-2024	08:51:15.137	1210.716	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:15.137	1210.716	37.578	OK
11-12-2024	08:51:15.237	1210.816	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:15.237	1210.816	37.578	OK
11-12-2024	08:51:15.337	1210.916	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:15.337	1210.916	37.578	OK
11-12-2024	08:51:15.537	1211.116	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:15.537	1211.116	37.578	OK
11-12-2024	08:51:15.791	1211.370	7.503	7.503	27.511	937	0	1.0883	OK	11-12-2024	08:51:15.791	1211.370	37.577	OK
11-12-2024	08:51:15.936	1211.515	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:15.936	1211.515	37.577	OK
11-12-2024	08:51:16.037	1211.616	7.502	7.502	27.503	937	0	1.0889	OK	11-12-2024	08:51:16.037	1211.616	37.577	OK
11-12-2024	08:51:16.137	1211.716	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:16.137	1211.716	37.577	OK
11-12-2024	08:51:16.238	1211.817	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:16.238	1211.817	37.577	OK
11-12-2024	08:51:16.505	1212.084	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:16.505	1212.084	37.576	OK
11-12-2024	08:51:16.775	1212.354	7.502	7.502	27.508	937	0	1.0885	OK	11-12-2024	08:51:16.775	1212.354	37.575	OK
11-12-2024	08:51:16.937	1212.516	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:16.937	1212.516	37.575	OK
11-12-2024	08:51:17.038	1212.617	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:17.038	1212.617	37.575	OK
11-12-2024	08:51:17.252	1212.831	7.502	7.502	27.508	937	0	1.0885	OK	11-12-2024	08:51:17.252	1212.831	37.574	OK
11-12-2024	08:51:17.339	1212.918	7.502	7.502	27.503	937	0	1.0889	OK	11-12-2024	08:51:17.339	1212.918	37.574	OK
11-12-2024	08:51:17.508	1213.087	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:17.508	1213.087	37.574	OK
11-12-2024	08:51:17.778	1213.357	7.503	7.503	27.510	937	0	1.0884	OK	11-12-2024	08:51:17.778	1213.357	37.575	OK
11-12-2024	08:51:17.940	1213.519	7.503	7.503	27.509	937	0	1.0885	OK	11-12-2024	08:51:17.940	1213.519	37.575	OK
11-12-2024	08:51:18.038	1213.617	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:18.038	1213.617	37.577	OK
11-12-2024	08:51:18.140	1213.719	7.501	7.501	27.497	936	0	1.0893	OK	11-12-2024	08:51:18.140	1213.719	37.577	OK
11-12-2024	08:51:18.250	1213.829	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:18.250	1213.829	37.577	OK
11-12-2024	08:51:18.340	1213.919	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:18.340	1213.919	37.577	OK
11-12-2024	08:51:18.510	1214.089	7.501	7.501	27.501	937	0	1.0891	OK	11-12-2024	08:51:18.510	1214.089	37.578	OK
11-12-2024	08:51:18.765	1214.344	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:18.765	1214.344	37.579	OK
11-12-2024	08:51:18.940	1214.518	7.502	7.502	27.508	937	0	1.0886	OK	11-12-2024	08:51:18.940	1214.518	37.579	OK
11-12-2024	08:51:19.039	1214.618	7.501	7.501	27.498	936	0	1.0893	OK	11-12-2024	08:51:19.039	1214.618	37.579	OK
11-12-2024	08:51:19.140	1214.719	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:19.140	1214.719	37.579	OK
11-12-2024	08:51:19.250	1214.829	7.502	7.502	27.503	937	0	1.0889	OK	11-12-2024	08:51:19.250	1214.829	37.579	OK
11-12-2024	08:51:19.339	1214.918	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:19.339	1214.918	37.579	OK
11-12-2024	08:51:19.512	1215.091	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:19.512	1215.091	37.578	OK
11-12-2024	08:51:19.766	1215.345	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:19.766	1215.345	37.579	OK
11-12-2024	08:51:19.940	1215.519	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:19.940	1215.519	37.579	OK
11-12-2024	08:51:20.041	1215.620	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:20.041	1215.620	37.580	OK
11-12-2024	08:51:20.142	1215.721	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:20.142	1215.721	37.580	OK
11-12-2024	08:51:20.250	1215.829	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:20.250	1215.829	37.579	OK
11-12-2024	08:51:20.342	1215.921	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:20.342	1215.921	37.579	OK
11-12-2024	08:51:20.511	1216.090	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:20.511	1216.090	37.579	OK
11-12-2024	08:51:20.782	1216.361	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:20.782	1216.361	37.579	OK
11-12-2024	08:51:20.942	1216.521	7.503	7.503	27.509	937	0	1.0885	OK	11-12-2024	08:51:20.942	1216.521	37.580	OK
11-12-2024	08:51:21.041	1216.620	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:21.041	1216.620	37.580	OK
11-12-2024	08:51:21.142	1216.721	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:21.142	1216.721	37.580	OK
11-12-2024	08:51:21.250	1216.829	7.502	7.502	27.503	936	0	1.0889	OK	11-12-2024	08:51:21.250	1216.829	37.579	OK
11-12-2024	08:51:21.343	1216.922	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:21.343	1216.922	37.579	OK
11-12-2024	08:51:21.515	1217.094	7.502	7.502	27.508	936	0	1.0885	OK	11-12-2024	08:51:21.515	1217.094	37.579	OK
11-12-2024	08:51:21.786	1217.365	7.503	7.503	27.509	936	0	1.0885	OK	11-12-2024	08:51:21.786	1217.365	37.579	OK
11-12-2024	08:51:21.943	1217.522	7.502	7.502	27.507	936	0	1.0886	OK	11-12-2024	08:51:21.943	1217.522	37.578	OK
11-12-2024	08:51:22.043	1217.622	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:22.043	1217.622	37.578	OK
11-12-2024	08:51:22.143	1217.722	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:22.143	1217.722	37.578	OK
11-12-2024	08:51:22.250	1217.829	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:22.250	1217.829	37.578	OK
11-12-2024	08:51:22.342	1217.921	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:22.342	1217.921	37.578	OK
11-12-2024	08:51:22.513	1218.092	7.502	7.502	27.503	936	0	1.0889	OK	11-12-2024	08:51:22.513	1218.092	37.579	OK
11-12-2024	08:51:22.768	1218.347	7.503	7.503	27.509	936	0	1.0885	OK	11-12-2024	08:51:22.768	1218.347	37.580	OK
11-12-2024	08:51:22.944	1218.523	7.503	7.503	27.510	936	0	1.0884	OK	11-12-2024	08:51:22.944	1218.523	37.580	OK
11-12-2024	08:51:23.044	1218.623	7.501	7.501	27.499	936	0	1.0892	OK	11-12-2024	08:51:23.044	1218.623	37.580	OK
11-12-2024	08:51:23.143	1218.722	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:23.143	1218.722	37.580	OK
11-12-2024	08:51:23.252	1218.831	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:23.252	1218.831	37.579	OK
11-12-2024	08:51:23.344	1218.923	7.501	7.501	27.499	936	0	1.0892	OK	11-12-2024	08:51:23.344	1218.923	37.579	OK
11-12-2024	08:51:23.512	1219.091	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:23.512	1219.091	37.579	OK
11-12-2024	08:51:23.786	1219.365	7.503	7.503	27.511	936	0	1.0883	OK	11-12-2024	08:51:23.786	1219.365	37.579	OK
11-12-2024	08:51:23.943	1219.522	7.502	7.502	27.507	936	0	1.0886	OK	11-12-2024	08:51:23.943	1219.522	37.581	OK
11-12-2024	08:51:24.042	1219.621	7.502	7.502	27.504	936	0	1.0888	OK	11-12-2024	08:51:24.042	1219.621	37.580	OK
11-12-2024	08:51:24.144	1219.723	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:24.144	1219.723	37.580	OK
11-12-2024	08:51:24.257	1219.835	7.501	7.501	27.501	936	0	1.0890	OK	11-12-2024	08:51:24.257	1219.835	37.580	OK
11-12-2024	08:51:24.343	1219.922	7.501	7.501	27.498	936	0	1.0892	OK	11-12-2024	08:51:24.343	1219.922	37.580	OK
11-12-2024	08:51:24.514	1220.093	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:24.514	1220.093	37.580	OK
11-12-2024	08:51:24.770	1220.349	7.503	7.503	27.511	936	0	1.0883	OK	11-12-2024	08:51:24.770	1220.349	37.580	OK
11-12-2024	08:51:24.944	1220.523	7.503	7.503	27.511	936	0	1.0883	OK	11-12-2024	08:51:24.944	1220.523	37.580	OK
11-12-2024	08:51:25.045	1220.624	7.502	7.502	27.505	936	0	1.0888	OK	11-12-2024	08:51:25.045	1220.624	37.580	OK
11-12-2024	08:51:25.145	1220.724	7.502	7.502	27.503	936	0	1.0889	OK	11-12-2024	08:51:25.145	1220.724	37.580	OK
11-12-2024	08:51:25.251	1220.830	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:25.251	1220.830	37.579	OK
11-12-2024	08:51:25.345	1220.924	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:25.345	1220.924	37.579	OK
11-12-2024	08:51:25.516	1221.095	7.501	7.501	27.501	936	0	1.0890	OK	11-12-2024	08:51:25.516	1221.095	37.579	OK
11-12-2024	08:51:25.784	1221.363	7.503	7.503	27.511	936	0	1.0883	OK	11-12-2024	08:51:25.784	1221.363	37.578	OK
11-12-2024	08:51:25.946	1221.525	7.503	7.503	27.510	936	0	1.0884	OK	11-12-2024	08:51:25.946	1221.525	37.578	OK
11-12-2024	08:51:26.045	1221.624	7.502	7.502	27.503	936	0	1.0889	OK	11-12-2024	08:51:26.045	1221.624	37.578	OK
11-12-2024	08:51:26.146	1221.725	7.501	7.501	27.499	936	0	1.0892	OK	11-12-2024	08:51:26.146	1221.725	37.577	OK
11-12-2024	08:51:26.254	1221.833	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:26.254	1221.833	37.577	OK
11-12-2024	08:51:26.506	1222.085	7.502	7.502	27.505	936	0	1.0888	OK	11-12-2024	08:51:26.506	1222.085	37.579	OK
11-12-2024	08:51:26.781	1222.360	7.503	7.503	27.512	936	0	1.0883	OK	11-12-2024	08:51:26.781	1222.360	37.579	OK
11-12-2024	08:51:26.946	1222.524	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:26.946	1222.524	37.579	OK
11-12-2024	08:51:27.046	1222.625	7.501	7.501	27.501	936	0	1.0890	OK	11-12-2024	08:51:27.046	1222.625	37.579	OK
11-12-2024	08:51:27.148	1222.727	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:27.148	1222.727	37.578	OK
11-12-2024	08:51:27.254	1222.833	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:27.254	1222.833	37.578	OK
11-12-2024	08:51:27.349	1222.928	7.501	7.501	27.496	937	0	1.0894	OK	11-12-2024	08:51:27.349	1222.928	37.579	OK
11-12-2024	08:51:27.522	1223.101	7.501	7.501	27.500	936	0	1.0891	OK	11-12-2024	08:51:27.522	1223.101	37.578	OK
11-12-2024	08:51:27.781	1223.359	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:27.781	1223.359	37.578	OK
11-12-2024	08:51:27.951	1223.530	7.502	7.502	27.506	937	0	1.0887	OK	11-12-2024	08:51:27.951	1223.530	37.577	OK
11-12-2024	08:51:28.053	1223.632	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:28.053	1223.632	37.577	OK
11-12-2024	08:51:28.153	1223.732	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:28.153	1223.732	37.577	OK
11-12-2024	08:51:28.255	1223.834	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:28.255	1223.834	37.577	OK
11-12-2024	08:51:28.354	1223.932	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:28.354	1223.932	37.577	OK
11-12-2024	08:51:28.524	1224.103	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:28.524	1224.103	37.578	OK
11-12-2024	08:51:28.780	1224.359	7.502	7.502	27.508	937	0	1.0885	OK	11-12-2024	08:51:28.780	1224.359	37.578	OK
11-12-2024	08:51:28.954	1224.533	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:28.954	1224.533	37.578	OK
11-12-2024	08:51:29.054	1224.632	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:29.054	1224.632	37.578	OK
11-12-2024	08:51:29.154	1224.733	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:29.154	1224.733	37.579	OK
11-12-2024	08:51:29.256	1224.835	7.501	7.501	27.501	936	0	1.0890	OK	11-12-2024	08:51:29.256	1224.835	37.579	OK
11-12-2024	08:51:29.354	1224.933	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:29.354	1224.933	37.580	OK
11-12-2024	08:51:29.524	1225.103	7.501	7.501	27.499	937	0	1.0892	OK	11-12-2024	08:51:29.524	1225.103	37.578	OK
11-12-2024	08:51:29.778	1225.357	7.502	7.502	27.508	937	0	1.0885	OK	11-12-2024	08:51:29.778	1225.357	37.579	OK
11-12-2024	08:51:29.953	1225.532	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:29.953	1225.532	37.578	OK
11-12-2024	08:51:30.054	1225.633	7.502	7.502	27.507	936	0	1.0886	OK	11-12-2024	08:51:30.054	1225.633	37.578	OK
11-12-2024	08:51:30.154	1225.733	7.502	7.502	27.502	936	0	1.0890	OK	11-12-2024	08:51:30.154	1225.733	37.578	OK
11-12-2024	08:51:30.258	1225.837	7.501	7.501	27.499	936	0	1.0892	OK	11-12-2024	08:51:30.258	1225.837	37.578	OK
11-12-2024	08:51:30.355	1225.934	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:30.355	1225.934	37.578	OK
11-12-2024	08:51:30.525	1226.103	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:30.525	1226.103	37.578	OK
11-12-2024	08:51:30.799	1226.378	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:30.799	1226.378	37.579	OK
11-12-2024	08:51:30.956	1226.535	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:30.956	1226.535	37.579	OK
11-12-2024	08:51:31.054	1226.633	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:31.054	1226.633	37.579	OK
11-12-2024	08:51:31.156	1226.735	7.501	7.501	27.498	937	0	1.0892	OK	11-12-2024	08:51:31.156	1226.735	37.579	OK
11-12-2024	08:51:31.257	1226.836	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:31.257	1226.836	37.579	OK
11-12-2024	08:51:31.355	1226.934	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:31.355	1226.934	37.579	OK
11-12-2024	08:51:31.528	1227.107	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:31.528	1227.107	37.579	OK
11-12-2024	08:51:31.780	1227.359	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:31.780	1227.359	37.578	OK
11-12-2024	08:51:31.956	1227.535	7.502	7.502	27.505	937	0	1.0888	OK	11-12-2024	08:51:31.956	1227.535	37.577	OK
11-12-2024	08:51:32.057	1227.636	7.501	7.501	27.501	937	0	1.0890	OK	11-12-2024	08:51:32.057	1227.636	37.577	OK
11-12-2024	08:51:32.157	1227.736	7.502	7.502	27.502	937	0	1.0890	OK	11-12-2024	08:51:32.157	1227.736	37.577	OK
11-12-2024	08:51:32.257	1227.836	7.501	7.501	27.500	937	0	1.0891	OK	11-12-2024	08:51:32.257	1227.836	37.577	OK
11-12-2024	08:51:32.357	1227.936	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:32.357	1227.936	37.576	OK
11-12-2024	08:51:32.528	1228.107	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:32.528	1228.107	37.576	OK
11-12-2024	08:51:32.783	1228.362	7.503	7.503	27.508	937	0	1.0885	OK	11-12-2024	08:51:32.783	1228.362	37.575	OK
11-12-2024	08:51:32.958	1228.537	7.503	7.503	27.510	937	0	1.0884	OK	11-12-2024	08:51:32.958	1228.537	37.575	OK
11-12-2024	08:51:33.057	1228.636	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:33.057	1228.636	37.575	OK
11-12-2024	08:51:33.158	1228.737	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:33.158	1228.737	37.575	OK
11-12-2024	08:51:33.259	1228.838	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:33.259	1228.838	37.576	OK
11-12-2024	08:51:33.357	1228.936	7.501	7.501	27.500	937	0	1.0890	OK	11-12-2024	08:51:33.357	1228.936	37.576	OK
11-12-2024	08:51:33.532	1229.111	7.502	7.502	27.503	936	0	1.0888	OK	11-12-2024	08:51:33.532	1229.111	37.575	OK
11-12-2024	08:51:33.789	1229.368	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:33.789	1229.368	37.574	OK
11-12-2024	08:51:33.959	1229.538	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:33.959	1229.538	37.574	OK
11-12-2024	08:51:34.057	1229.636	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:34.057	1229.636	37.573	OK
11-12-2024	08:51:34.159	1229.738	7.501	7.501	27.498	936	0	1.0892	OK	11-12-2024	08:51:34.159	1229.738	37.573	OK
11-12-2024	08:51:34.259	1229.838	7.501	7.501	27.499	937	0	1.0891	OK	11-12-2024	08:51:34.259	1229.838	37.573	OK
11-12-2024	08:51:34.359	1229.938	7.501	7.501	27.497	937	0	1.0893	OK	11-12-2024	08:51:34.359	1229.938	37.573	OK
11-12-2024	08:51:34.527	1230.106	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:34.527	1230.106	37.573	OK
11-12-2024	08:51:34.782	1230.361	7.502	7.502	27.506	937	0	1.0886	OK	11-12-2024	08:51:34.782	1230.361	37.573	OK
11-12-2024	08:51:34.959	1230.538	7.502	7.502	27.507	937	0	1.0886	OK	11-12-2024	08:51:34.959	1230.538	37.573	OK
11-12-2024	08:51:35.059	1230.638	7.502	7.502	27.503	937	0	1.0888	OK	11-12-2024	08:51:35.059	1230.638	37.573	OK
11-12-2024	08:51:35.159	1230.738	7.502	7.502	27.502	937	0	1.0889	OK	11-12-2024	08:51:35.159	1230.738	37.573	OK
11-12-2024	08:51:35.259	1230.838	7.502	7.502	27.504	937	0	1.0888	OK	11-12-2024	08:51:35.259	1230.838	37.573	OK
